dateRep,cases,,,,,,,,,,
25/08/2020,398,,,,,,,,,,
24/08/2020,392,,,,,,,,,,
23/08/2020,401,,,,,,,,,,
22/08/2020,409,,,,,,,,,,
21/08/2020,411,,,,,,,,,,
20/08/2020,403,,,,,,,,,,
19/08/2020,419,,,,,,,,,,
18/08/2020,442,,,,,,,,,,
17/08/2020,450,,,,,,,,,,
16/08/2020,469,,,,,,,,,,
15/08/2020,477,,,,,,,,,,
14/08/2020,488,,,,,,,,,,
13/08/2020,495,,,,,,,,,,
12/8/2020,492,,,,,,,,,,
11/8/2020,498,,,,,,,,,,
10/8/2020,521,,,,,,,,,,
9/8/2020,538,,,,,,,,,,
8/8/2020,529,,,,,,,,,,
7/8/2020,571,,,,,,,,,,
6/8/2020,551,,,,,,,,,,
5/8/2020,532,,,,,,,,,,
4/8/2020,507,,,,,,,,,,
3/8/2020,515,,,,,,,,,,
2/8/2020,556,,,,,,,,,,
1/8/2020,563,,,,,,,,,,
31/07/2020,602,,,,,,,,,,
30/07/2020,614,,,,,,,,,,
29/07/2020,642,,,,,,,,,,
28/07/2020,616,,,,,,,,,,
27/07/2020,593,,,,,,,,,,
26/07/2020,605,,,,,,,,,,
25/07/2020,675,,,,,,,,,,
24/07/2020,612,,,,,,,,,,
23/07/2020,594,,,,,,,,,,
22/07/2020,587,,,,,,,,,,
21/07/2020,607,,,,,,,,,,
20/07/2020,535,,,,,,,,,,
19/07/2020,601,,,,,,,,,,
18/07/2020,593,,,,,,,,,,
17/07/2020,585,,,,,,,,,,
16/07/2020,554,,,,,,,,,,
15/07/2020,527,,,,,,,,,,
14/07/2020,494,,,,,,,,,,
13/07/2020,483,,,,,,,,,,
12/7/2020,470,,,,,,,,,,
11/7/2020,434,,,,,,,,,,
10/7/2020,460,,,,,,,,,,
9/7/2020,469,,,,,,,,,,
8/7/2020,475,,,,,,,,,,
7/7/2020,463,,,,,,,,,,
6/7/2020,441,,,,,,,,,,
5/7/2020,430,,,,,,,,,,
4/7/2020,413,,,,,,,,,,
3/7/2020,385,,,,,,,,,,
2/7/2020,365,,,,,,,,,,
1/7/2020,336,,,,,,,,,,
30/06/2020,298,,,,,,,,,,
29/06/2020,305,,,,,,,,,,
28/06/2020,283,,,,,,,,,,
27/06/2020,240,,,,,,,,,,
26/06/2020,197,,,,,,,,,,
25/06/2020,172,,,,,,,,,,
24/06/2020,156,,,,,,,,,,
23/06/2020,149,,,,,,,,,,
22/06/2020,140,,,,,,,,,,
21/06/2020,127,,,,,,,,,,
20/06/2020,119,,,,,,,,,,
19/06/2020,117,,,,,,,,,,
18/06/2020,121,,,,,,,,,,
17/06/2020,116,,,,,,,,,,
16/06/2020,112,,,,,,,,,,
15/06/2020,109,,,,,,,,,,
14/06/2020,112,,,,,,,,,,
13/06/2020,109,,,,,,,,,,
12/6/2020,105,,,,,,,,,,
11/6/2020,102,,,,,,,,,,
10/6/2020,117,,,,,,,,,,
9/6/2020,111,,,,,,,,,,
8/6/2020,104,,,,,,,,,,
7/6/2020,115,,,,,,,,,,
6/6/2020,104,,,,,,,,,,
5/6/2020,205,,,,,,,,,,
4/6/2020,0,,,,,,,,,,
3/6/2020,113,,,,,,,,,,
2/6/2020,119,,,,,,,,,,
1/6/2020,127,,,,,,,,,,
31/05/2020,133,,,,,,,,,,
30/05/2020,137,,,,,,,,,,
29/05/2020,140,,,,,,,,,,
28/05/2020,160,,,,,,,,,,
27/05/2020,194,,,,,,,,,,
26/05/2020,197,,,,,,,,,,
25/05/2020,193,,,,,,,,,,
24/05/2020,195,,,,,,,,,,
23/05/2020,190,,,,,,,,,,
22/05/2020,186,,,,,,,,,,
21/05/2020,165,,,,,,,,,,
20/05/2020,176,,,,,,,,,,
19/05/2020,182,,,,,,,,,,
18/05/2020,198,,,,,,,,,,
17/05/2020,192,,,,,,,,,,
16/05/2020,187,,,,,,,,,,
15/05/2020,189,,,,,,,,,,
14/05/2020,186,,,,,,,,,,
13/05/2020,176,,,,,,,,,,
12/5/2020,168,,,,,,,,,,
11/5/2020,165,,,,,,,,,,
10/5/2020,189,,,,,,,,,,
9/5/2020,187,,,,,,,,,,
8/5/2020,185,,,,,,,,,,
7/5/2020,159,,,,,,,,,,
6/5/2020,190,,,,,,,,,,
5/5/2020,174,,,,,,,,,,
4/5/2020,179,,,,,,,,,,
3/5/2020,141,,,,,,,,,,
2/5/2020,148,,,,,,,,,,
1/5/2020,158,,,,,,,,,,
30/04/2020,199,,,,,,,,,,
29/04/2020,132,,,,,,,,,,
28/04/2020,135,,,,,,,,,,
27/04/2020,126,,,,,,,,,,
26/04/2020,129,,,,,,,,,,
25/04/2020,120,,,,,,,,,,
24/04/2020,97,,,,,,,,,,
23/04/2020,99,,,,,,,,,,
22/04/2020,93,,,,,,,,,,
21/04/2020,89,,,,,,,,,,
20/04/2020,94,,,,,,,,,,
19/04/2020,117,,,,,,,,,,
18/04/2020,150,,,,,,,,,,
17/04/2020,108,,,,,,,,,,
16/04/2020,90,,,,,,,,,,
15/04/2020,87,,,,,,,,,,
14/04/2020,69,,,,,,,,,,
13/04/2020,89,,,,,,,,,,
12/4/2020,64,,,,,,,,,,
11/4/2020,95,,,,,,,,,,
10/4/2020,94,,,,,,,,,,
9/4/2020,104,,,,,,,,,,
8/4/2020,45,,,,,,,,,,
7/4/2020,103,,,,,,,,,,
6/4/2020,69,,,,,,,,,,
5/4/2020,80,,,,,,,,,,
4/4/2020,185,,,,,,,,,,
3/4/2020,139,,,,,,,,,,
2/4/2020,131,,,,,,,,,,
1/4/2020,132,,,,,,,,,,
31/03/2020,73,,,,,,,,,,
30/03/2020,57,,,,,,,,,,
29/03/2020,45,,,,,,,,,,
28/03/2020,42,,,,,,,,,,
27/03/2020,65,,,,,,,,,,
26/03/2020,38,,,,,,,,,,
25/03/2020,34,,,,,,,,,,
24/03/2020,29,,,,,,,,,,
23/03/2020,62,,,,,,,,,,
22/03/2020,37,,,,,,,,,,
21/03/2020,12,,,,,,,,,,
20/03/2020,18,,,,,,,,,,
19/03/2020,12,,,,,,,,,,
18/03/2020,2,,,,,,,,,,
17/03/2020,10,,,,,,,,,,
16/03/2020,11,,,,,,,,,,
15/03/2020,11,,,,,,,,,,
14/03/2020,1,,,,,,,,,,
13/03/2020,5,,,,,,,,,,
12/3/2020,0,,,,,,,,,,
9/3/2020,3,,,,,,,,,,
6/3/2020,5,,,,,,,,,,
5/3/2020,7,,,,,,,,,,
4/3/2020,2,,,,,,,,,,
2/3/2020,0,,,,,,,,,,
1/3/2020,2,,,,,,,,,,
29/02/2020,0,,,,,,,,,,
28/02/2020,0,,,,,,,,,,
27/02/2020,0,,,,,,,,,,
26/02/2020,1,,,,,,,,,,
25/02/2020,0,,,,,,,,,,
24/02/2020,0,,,,,,,,,,
23/02/2020,0,,,,,,,,,,
22/02/2020,0,,,,,,,,,,
21/02/2020,0,,,,,,,,,,
20/02/2020,0,,,,,,,,,,
19/02/2020,0,,,,,,,,,,
18/02/2020,0,,,,,,,,,,
17/02/2020,0,,,,,,,,,,
16/02/2020,0,,,,,,,,,,
15/02/2020,0,,,,,,,,,,
14/02/2020,0,,,,,,,,,,
13/02/2020,0,,,,,,,,,,
12/2/2020,0,,,,,,,,,,
11/2/2020,0,,,,,,,,,,
10/2/2020,0,,,,,,,,,,
9/2/2020,0,,,,,,,,,,
8/2/2020,0,,,,,,,,,,
7/2/2020,0,,,,,,,,,,
6/2/2020,0,,,,,,,,,,
5/2/2020,0,,,,,,,,,,
4/2/2020,0,,,,,,,,,,
3/2/2020,0,,,,,,,,,,
2/2/2020,0,,,,,,,,,,
1/2/2020,0,,,,,,,,,,
31/01/2020,0,,,,,,,,,,
30/01/2020,0,,,,,,,,,,
29/01/2020,0,,,,,,,,,,
28/01/2020,0,,,,,,,,,,
27/01/2020,0,,,,,,,,,,
26/01/2020,0,,,,,,,,,,
25/01/2020,0,,,,,,,,,,
24/01/2020,0,,,,,,,,,,
23/01/2020,0,,,,,,,,,,
22/01/2020,0,,,,,,,,,,
21/01/2020,0,,,,,,,,,,
20/01/2020,0,,,,,,,,,,
19/01/2020,0,,,,,,,,,,
18/01/2020,0,,,,,,,,,,
17/01/2020,0,,,,,,,,,,
16/01/2020,0,,,,,,,,,,
15/01/2020,0,,,,,,,,,,
14/01/2020,0,,,,,,,,,,
13/01/2020,0,,,,,,,,,,
12/1/2020,0,,,,,,,,,,
11/1/2020,0,,,,,,,,,,
10/1/2020,0,,,,,,,,,,
9/1/2020,0,,,,,,,,,,
8/1/2020,0,,,,,,,,,,
7/1/2020,0,,,,,,,,,,
6/1/2020,0,,,,,,,,,,
5/1/2020,0,,,,,,,,,,
4/1/2020,0,,,,,,,,,,
3/1/2020,0,,,,,,,,,,
2/1/2020,0,,,,,,,,,,
1/1/2020,0,,,,,,,,,,
31/12/2019,0,,,,,,,,,,
14/12/2020,50,,,,,,,,,,
13/12/2020,52,,,,,,,,,,
12/12/2020,46,,,,,,,,,,
11/12/2020,28,,,,,,,,,,
10/12/2020,35,,,,,,,,,,
9/12/2020,43,,,,,,,,,,
8/12/2020,34,,,,,,,,,,
7/12/2020,45,,,,,,,,,,
6/12/2020,50,,,,,,,,,,
5/12/2020,51,,,,,,,,,,
4/12/2020,62,,,,,,,,,,
3/12/2020,52,,,,,,,,,,
2/12/2020,45,,,,,,,,,,
1/12/2020,33,,,,,,,,,,
30/11/2020,42,,,,,,,,,,
29/11/2020,60,,,,,,,,,,
28/11/2020,76,,,,,,,,,,
27/11/2020,106,,,,,,,,,,
26/11/2020,77,,,,,,,,,,
25/11/2020,47,,,,,,,,,,
24/11/2020,48,,,,,,,,,,
23/11/2020,49,,,,,,,,,,
22/11/2020,65,,,,,,,,,,
21/11/2020,76,,,,,,,,,,
20/11/2020,48,,,,,,,,,,
19/11/2020,67,,,,,,,,,,
18/11/2020,37,,,,,,,,,,
17/11/2020,42,,,,,,,,,,
16/11/2020,147,,,,,,,,,,
15/11/2020,0,,,,,,,,,,
14/11/2020,109,,,,,,,,,,
13/11/2020,49,,,,,,,,,,
12/11/2020,90,,,,,,,,,,
11/11/2020,40,,,,,,,,,,
10/11/2020,54,,,,,,,,,,
9/11/2020,64,,,,,,,,,,
8/11/2020,184,,,,,,,,,,
7/11/2020,0,,,,,,,,,,
6/11/2020,90,,,,,,,,,,
5/11/2020,135,,,,,,,,,,
4/11/2020,22,,,,,,,,,,
3/11/2020,63,,,,,,,,,,
2/11/2020,69,,,,,,,,,,
1/11/2020,91,,,,,,,,,,
31/10/2020,98,,,,,,,,,,
30/10/2020,50,,,,,,,,,,
29/10/2020,107,,,,,,,,,,
28/10/2020,85,,,,,,,,,,
27/10/2020,287,,,,,,,,,,
26/10/2020,0,,,,,,,,,,
25/10/2020,0,,,,,,,,,,
24/10/2020,227,,,,,,,,,,
23/10/2020,0,,,,,,,,,,
22/10/2020,188,,,,,,,,,,
21/10/2020,0,,,,,,,,,,
20/10/2020,246,,,,,,,,,,
19/10/2020,0,,,,,,,,,,
18/10/2020,0,,,,,,,,,,
17/10/2020,187,,,,,,,,,,
16/10/2020,0,,,,,,,,,,
15/10/2020,195,,,,,,,,,,
14/10/2020,0,,,,,,,,,,
13/10/2020,299,,,,,,,,,,
12/10/2020,0,,,,,,,,,,
11/10/2020,0,,,,,,,,,,
10/10/2020,128,,,,,,,,,,
9/10/2020,0,,,,,,,,,,
8/10/2020,198,,,,,,,,,,
7/10/2020,0,,,,,,,,,,
6/10/2020,260,,,,,,,,,,
5/10/2020,0,,,,,,,,,,
4/10/2020,0,,,,,,,,,,
3/10/2020,60,,,,,,,,,,
2/10/2020,0,,,,,,,,,,
1/10/2020,84,,,,,,,,,,
30/09/2020,0,,,,,,,,,,
29/09/2020,130,,,,,,,,,,
28/09/2020,0,,,,,,,,,,
27/09/2020,0,,,,,,,,,,
26/09/2020,83,,,,,,,,,,
25/09/2020,0,,,,,,,,,,
24/09/2020,72,,,,,,,,,,
23/09/2020,0,,,,,,,,,,
22/09/2020,117,,,,,,,,,,
21/09/2020,0,,,,,,,,,,
20/09/2020,0,,,,,,,,,,
19/09/2020,81,,,,,,,,,,
18/09/2020,45,,,,,,,,,,
17/09/2020,0,,,,,,,,,,
16/09/2020,0,,,,,,,,,,
15/09/2020,94,,,,,,,,,,
14/09/2020,0,,,,,,,,,,
13/09/2020,0,,,,,,,,,,
12/9/2020,43,,,,,,,,,,
11/9/2020,0,,,,,,,,,,
10/9/2020,40,,,,,,,,,,
9/9/2020,0,,,,,,,,,,
8/9/2020,46,,,,,,,,,,
7/9/2020,0,,,,,,,,,,
6/9/2020,0,,,,,,,,,,
5/9/2020,16,,,,,,,,,,
4/9/2020,0,,,,,,,,,,
3/9/2020,15,,,,,,,,,,
2/9/2020,8,,,,,,,,,,
1/9/2020,52,,,,,,,,,,
31/08/2020,0,,,,,,,,,,
30/08/2020,0,,,,,,,,,,
29/08/2020,26,,,,,,,,,,
28/08/2020,0,,,,,,,,,,
27/08/2020,38,,,,,,,,,,
26/08/2020,0,,,,,,,,,,
25/08/2020,15,,,,,,,,,,
24/08/2020,0,,,,,,,,,,
23/08/2020,0,,,,,,,,,,
22/08/2020,21,,,,,,,,,,
21/08/2020,0,,,,,,,,,,
20/08/2020,19,,,,,,,,,,
19/08/2020,0,,,,,,,,,,
18/08/2020,16,,,,,,,,,,
17/08/2020,0,,,,,,,,,,
16/08/2020,0,,,,,,,,,,
15/08/2020,8,,,,,,,,,,
14/08/2020,4,,,,,,,,,,
13/08/2020,14,,,,,,,,,,
12/8/2020,0,,,,,,,,,,
11/8/2020,7,,,,,,,,,,
10/8/2020,0,,,,,,,,,,
9/8/2020,1,,,,,,,,,,
8/8/2020,11,,,,,,,,,,
7/8/2020,5,,,,,,,,,,
6/8/2020,0,,,,,,,,,,
5/8/2020,2,,,,,,,,,,
4/8/2020,12,,,,,,,,,,
3/8/2020,0,,,,,,,,,,
2/8/2020,0,,,,,,,,,,
1/8/2020,3,,,,,,,,,,
31/07/2020,4,,,,,,,,,,
30/07/2020,11,,,,,,,,,,
29/07/2020,0,,,,,,,,,,
28/07/2020,10,,,,,,,,,,
27/07/2020,0,,,,,,,,,,
26/07/2020,8,,,,,,,,,,
25/07/2020,0,,,,,,,,,,
24/07/2020,0,,,,,,,,,,
23/07/2020,5,,,,,,,,,,
22/07/2020,0,,,,,,,,,,
21/07/2020,4,,,,,,,,,,
20/07/2020,0,,,,,,,,,,
19/07/2020,0,,,,,,,,,,
18/07/2020,3,,,,,,,,,,
17/07/2020,15,,,,,,,,,,
16/07/2020,1,,,,,,,,,,
15/07/2020,3,,,,,,,,,,
14/07/2020,3,,,,,,,,,,
13/07/2020,0,,,,,,,,,,
12/7/2020,0,,,,,,,,,,
11/7/2020,0,,,,,,,,,,
10/7/2020,0,,,,,,,,,,
9/7/2020,0,,,,,,,,,,
8/7/2020,0,,,,,,,,,,
7/7/2020,0,,,,,,,,,,
6/7/2020,0,,,,,,,,,,
5/7/2020,0,,,,,,,,,,
4/7/2020,0,,,,,,,,,,
3/7/2020,0,,,,,,,,,,
2/7/2020,0,,,,,,,,,,
1/7/2020,0,,,,,,,,,,
30/06/2020,0,,,,,,,,,,
29/06/2020,0,,,,,,,,,,
28/06/2020,0,,,,,,,,,,
27/06/2020,0,,,,,,,,,,
26/06/2020,0,,,,,,,,,,
25/06/2020,0,,,,,,,,,,
24/06/2020,0,,,,,,,,,,
23/06/2020,0,,,,,,,,,,
22/06/2020,0,,,,,,,,,,
21/06/2020,0,,,,,,,,,,
20/06/2020,0,,,,,,,,,,
19/06/2020,1,,,,,,,,,,
18/06/2020,0,,,,,,,,,,
17/06/2020,1,,,,,,,,,,
16/06/2020,0,,,,,,,,,,
15/06/2020,0,,,,,,,,,,
14/06/2020,0,,,,,,,,,,
13/06/2020,1,,,,,,,,,,
12/6/2020,0,,,,,,,,,,
11/6/2020,0,,,,,,,,,,
10/6/2020,0,,,,,,,,,,
9/6/2020,0,,,,,,,,,,
8/6/2020,0,,,,,,,,,,
7/6/2020,0,,,,,,,,,,
6/6/2020,0,,,,,,,,,,
5/6/2020,1,,,,,,,,,,
4/6/2020,7,,,,,,,,,,
3/6/2020,79,,,,,,,,,,
2/6/2020,1,,,,,,,,,,
1/6/2020,0,,,,,,,,,,
31/05/2020,0,,,,,,,,,,
30/05/2020,1,,,,,,,,,,
29/05/2020,0,,,,,,,,,,
28/05/2020,0,,,,,,,,,,
27/05/2020,0,,,,,,,,,,
26/05/2020,0,,,,,,,,,,
25/05/2020,1,,,,,,,,,,
24/05/2020,0,,,,,,,,,,
23/05/2020,0,,,,,,,,,,
22/05/2020,0,,,,,,,,,,
21/05/2020,1,,,,,,,,,,
20/05/2020,0,,,,,,,,,,
19/05/2020,0,,,,,,,,,,
18/05/2020,0,,,,,,,,,,
17/05/2020,0,,,,,,,,,,
16/05/2020,0,,,,,,,,,,
15/05/2020,1,,,,,,,,,,
14/05/2020,2,,,,,,,,,,
13/05/2020,2,,,,,,,,,,
12/5/2020,1,,,,,,,,,,
11/5/2020,1,,,,,,,,,,
10/5/2020,2,,,,,,,,,,
9/5/2020,0,,,,,,,,,,
8/5/2020,1,,,,,,,,,,
7/5/2020,0,,,,,,,,,,
6/5/2020,1,,,,,,,,,,
5/5/2020,2,,,,,,,,,,
4/5/2020,1,,,,,,,,,,
3/5/2020,1,,,,,,,,,,
2/5/2020,1,,,,,,,,,,
1/5/2020,2,,,,,,,,,,
30/04/2020,0,,,,,,,,,,
29/04/2020,0,,,,,,,,,,
28/04/2020,3,,,,,,,,,,
27/04/2020,7,,,,,,,,,,
26/04/2020,2,,,,,,,,,,
25/04/2020,7,,,,,,,,,,
24/04/2020,1,,,,,,,,,,
23/04/2020,6,,,,,,,,,,
22/04/2020,0,,,,,,,,,,
21/04/2020,4,,,,,,,,,,
20/04/2020,9,,,,,,,,,,
19/04/2020,8,,,,,,,,,,
18/04/2020,14,,,,,,,,,,
17/04/2020,9,,,,,,,,,,
16/04/2020,14,,,,,,,,,,
15/04/2020,13,,,,,,,,,,
14/04/2020,8,,,,,,,,,,
13/04/2020,16,,,,,,,,,,
12/4/2020,21,,,,,,,,,,
11/4/2020,18,,,,,,,,,,
10/4/2020,19,,,,,,,,,,
9/4/2020,19,,,,,,,,,,
8/4/2020,19,,,,,,,,,,
7/4/2020,25,,,,,,,,,,
6/4/2020,35,,,,,,,,,,
5/4/2020,27,,,,,,,,,,
4/4/2020,11,,,,,,,,,,
3/4/2020,38,,,,,,,,,,
2/4/2020,14,,,,,,,,,,
1/4/2020,6,,,,,,,,,,
31/03/2020,36,,,,,,,,,,
30/03/2020,26,,,,,,,,,,
29/03/2020,41,,,,,,,,,,
28/03/2020,43,,,,,,,,,,
27/03/2020,36,,,,,,,,,,
26/03/2020,24,,,,,,,,,,
25/03/2020,31,,,,,,,,,,
24/03/2020,20,,,,,,,,,,
23/03/2020,25,,,,,,,,,,
22/03/2020,13,,,,,,,,,,
21/03/2020,0,,,,,,,,,,
20/03/2020,22,,,,,,,,,,
19/03/2020,39,,,,,,,,,,
18/03/2020,0,,,,,,,,,,
17/03/2020,9,,,,,,,,,,
16/03/2020,3,,,,,,,,,,
14/03/2020,1,,,,,,,,,,
3/3/2020,1,,,,,,,,,,
14/12/2020,27,,,,,,,,,,
13/12/2020,100,,,,,,,,,,
12/12/2020,136,,,,,,,,,,
11/12/2020,121,,,,,,,,,,
10/12/2020,75,,,,,,,,,,
9/12/2020,81,,,,,,,,,,
8/12/2020,112,,,,,,,,,,
7/12/2020,0,,,,,,,,,,
6/12/2020,43,,,,,,,,,,
5/12/2020,132,,,,,,,,,,
4/12/2020,42,,,,,,,,,,
3/12/2020,68,,,,,,,,,,
2/12/2020,112,,,,,,,,,,
1/12/2020,36,,,,,,,,,,
30/11/2020,16,,,,,,,,,,
29/11/2020,167,,,,,,,,,,
28/11/2020,99,,,,,,,,,,
27/11/2020,79,,,,,,,,,,
26/11/2020,108,,,,,,,,,,
25/11/2020,141,,,,,,,,,,
24/11/2020,0,,,,,,,,,,
23/11/2020,80,,,,,,,,,,
22/11/2020,279,,,,,,,,,,
21/11/2020,212,,,,,,,,,,
20/11/2020,104,,,,,,,,,,
19/11/2020,203,,,,,,,,,,
18/11/2020,164,,,,,,,,,,
17/11/2020,77,,,,,,,,,,
16/11/2020,146,,,,,,,,,,
15/11/2020,171,,,,,,,,,,
14/11/2020,104,,,,,,,,,,
13/11/2020,137,,,,,,,,,,
12/11/2020,136,,,,,,,,,,
11/11/2020,247,,,,,,,,,,
10/11/2020,98,,,,,,,,,,
9/11/2020,112,,,,,,,,,,
8/11/2020,121,,,,,,,,,,
7/11/2020,289,,,,,,,,,,
6/11/2020,236,,,,,,,,,,
5/11/2020,349,,,,,,,,,,
4/11/2020,193,,,,,,,,,,
3/11/2020,230,,,,,,,,,,
2/11/2020,247,,,,,,,,,,
1/11/2020,289,,,,,,,,,,
31/10/2020,195,,,,,,,,,,
30/10/2020,203,,,,,,,,,,
29/10/2020,227,,,,,,,,,,
28/10/2020,263,,,,,,,,,,
27/10/2020,355,,,,,,,,,,
26/10/2020,197,,,,,,,,,,
25/10/2020,247,,,,,,,,,,
24/10/2020,244,,,,,,,,,,
23/10/2020,289,,,,,,,,,,
22/10/2020,220,,,,,,,,,,
21/10/2020,207,,,,,,,,,,
20/10/2020,160,,,,,,,,,,
19/10/2020,240,,,,,,,,,,
18/10/2020,126,,,,,,,,,,
17/10/2020,250,,,,,,,,,,
16/10/2020,166,,,,,,,,,,
15/10/2020,192,,,,,,,,,,
14/10/2020,122,,,,,,,,,,
13/10/2020,120,,,,,,,,,,
12/10/2020,215,,,,,,,,,,
11/10/2020,73,,,,,,,,,,
10/10/2020,95,,,,,,,,,,
9/10/2020,138,,,,,,,,,,
8/10/2020,0,,,,,,,,,,
7/10/2020,355,,,,,,,,,,
6/10/2020,0,,,,,,,,,,
5/10/2020,159,,,,,,,,,,
4/10/2020,97,,,,,,,,,,
3/10/2020,142,,,,,,,,,,
2/10/2020,0,,,,,,,,,,
1/10/2020,67,,,,,,,,,,
30/09/2020,108,,,,,,,,,,
29/09/2020,125,,,,,,,,,,
28/09/2020,82,,,,,,,,,,
27/09/2020,115,,,,,,,,,,
26/09/2020,112,,,,,,,,,,
25/09/2020,127,,,,,,,,,,
24/09/2020,0,,,,,,,,,,
23/09/2020,119,,,,,,,,,,
22/09/2020,126,,,,,,,,,,
21/09/2020,90,,,,,,,,,,
20/09/2020,112,,,,,,,,,,
19/09/2020,40,,,,,,,,,,
18/09/2020,180,,,,,,,,,,
17/09/2020,130,,,,,,,,,,
16/09/2020,51,,,,,,,,,,
15/09/2020,53,,,,,,,,,,
14/09/2020,56,,,,,,,,,,
13/09/2020,62,,,,,,,,,,
12/9/2020,125,,,,,,,,,,
11/9/2020,59,,,,,,,,,,
10/9/2020,52,,,,,,,,,,
9/9/2020,16,,,,,,,,,,
8/9/2020,30,,,,,,,,,,
7/9/2020,59,,,,,,,,,,
6/9/2020,71,,,,,,,,,,
5/9/2020,28,,,,,,,,,,
4/9/2020,48,,,,,,,,,,
3/9/2020,75,,,,,,,,,,
2/9/2020,30,,,,,,,,,,
1/9/2020,0,,,,,,,,,,
31/08/2020,73,,,,,,,,,,
30/08/2020,80,,,,,,,,,,
29/08/2020,56,,,,,,,,,,
28/08/2020,83,,,,,,,,,,
27/08/2020,49,,,,,,,,,,
26/08/2020,61,,,,,,,,,,
25/08/2020,51,,,,,,,,,,
24/08/2020,103,,,,,,,,,,
23/08/2020,24,,,,,,,,,,
22/08/2020,29,,,,,,,,,,
21/08/2020,49,,,,,,,,,,
20/08/2020,0,,,,,,,,,,
19/08/2020,60,,,,,,,,,,
18/08/2020,27,,,,,,,,,,
17/08/2020,27,,,,,,,,,,
16/08/2020,37,,,,,,,,,,
15/08/2020,53,,,,,,,,,,
14/08/2020,27,,,,,,,,,,
13/08/2020,56,,,,,,,,,,
12/8/2020,7,,,,,,,,,,
11/8/2020,100,,,,,,,,,,
10/8/2020,89,,,,,,,,,,
9/8/2020,0,,,,,,,,,,
8/8/2020,88,,,,,,,,,,
7/8/2020,51,,,,,,,,,,
6/8/2020,180,,,,,,,,,,
5/8/2020,0,,,,,,,,,,
4/8/2020,16,,,,,,,,,,
3/8/2020,34,,,,,,,,,,
2/8/2020,5,,,,,,,,,,
1/8/2020,31,,,,,,,,,,
31/07/2020,78,,,,,,,,,,
30/07/2020,50,,,,,,,,,,
29/07/2020,18,,,,,,,,,,
28/07/2020,2,,,,,,,,,,
27/07/2020,50,,,,,,,,,,
26/07/2020,29,,,,,,,,,,
25/07/2020,39,,,,,,,,,,
24/07/2020,33,,,,,,,,,,
23/07/2020,30,,,,,,,,,,
22/07/2020,0,,,,,,,,,,
21/07/2020,44,,,,,,,,,,
20/07/2020,18,,,,,,,,,,
19/07/2020,49,,,,,,,,,,
18/07/2020,31,,,,,,,,,,
17/07/2020,31,,,,,,,,,,
16/07/2020,51,,,,,,,,,,
15/07/2020,19,,,,,,,,,,
14/07/2020,0,,,,,,,,,,
13/07/2020,23,,,,,,,,,,
12/7/2020,25,,,,,,,,,,
11/7/2020,62,,,,,,,,,,
10/7/2020,10,,,,,,,,,,
9/7/2020,33,,,,,,,,,,
8/7/2020,0,,,,,,,,,,
7/7/2020,7,,,,,,,,,,
6/7/2020,0,,,,,,,,,,
5/7/2020,18,,,,,,,,,,
4/7/2020,13,,,,,,,,,,
3/7/2020,24,,,,,,,,,,
2/7/2020,7,,,,,,,,,,
1/7/2020,8,,,,,,,,,,
30/06/2020,9,,,,,,,,,,
29/06/2020,23,,,,,,,,,,
28/06/2020,32,,,,,,,,,,
27/06/2020,15,,,,,,,,,,
26/06/2020,8,,,,,,,,,,
25/06/2020,3,,,,,,,,,,
24/06/2020,3,,,,,,,,,,
23/06/2020,7,,,,,,,,,,
22/06/2020,4,,,,,,,,,,
21/06/2020,6,,,,,,,,,,
20/06/2020,11,,,,,,,,,,
19/06/2020,0,,,,,,,,,,
18/06/2020,13,,,,,,,,,,
17/06/2020,0,,,,,,,,,,
16/06/2020,2,,,,,,,,,,
15/06/2020,2,,,,,,,,,,
14/06/2020,8,,,,,,,,,,
13/06/2020,12,,,,,,,,,,
12/6/2020,5,,,,,,,,,,
11/6/2020,17,,,,,,,,,,
10/6/2020,4,,,,,,,,,,
9/6/2020,1,,,,,,,,,,
8/6/2020,5,,,,,,,,,,
7/6/2020,0,,,,,,,,,,
6/6/2020,0,,,,,,,,,,
5/6/2020,0,,,,,,,,,,
4/6/2020,0,,,,,,,,,,
3/6/2020,0,,,,,,,,,,
2/6/2020,0,,,,,,,,,,
1/6/2020,2,,,,,,,,,,
31/05/2020,7,,,,,,,,,,
30/05/2020,4,,,,,,,,,,
29/05/2020,2,,,,,,,,,,
28/05/2020,0,,,,,,,,,,
27/05/2020,2,,,,,,,,,,
26/05/2020,0,,,,,,,,,,
25/05/2020,9,,,,,,,,,,
24/05/2020,0,,,,,,,,,,
23/05/2020,2,,,,,,,,,,
22/05/2020,6,,,,,,,,,,
21/05/2020,2,,,,,,,,,,
20/05/2020,2,,,,,,,,,,
19/05/2020,0,,,,,,,,,,
18/05/2020,0,,,,,,,,,,
17/05/2020,0,,,,,,,,,,
16/05/2020,0,,,,,,,,,,
15/05/2020,3,,,,,,,,,,
14/05/2020,0,,,,,,,,,,
13/05/2020,0,,,,,,,,,,
12/5/2020,0,,,,,,,,,,
11/5/2020,2,,,,,,,,,,
10/5/2020,0,,,,,,,,,,
9/5/2020,7,,,,,,,,,,
8/5/2020,0,,,,,,,,,,
7/5/2020,0,,,,,,,,,,
6/5/2020,1,,,,,,,,,,
5/5/2020,0,,,,,,,,,,
4/5/2020,0,,,,,,,,,,
